feature,importance
D_mc-chi-3,0.1120823950090213
mc-S-1,0.10677532300881344
D_mc-chi-2,0.10591122977692541
f-link-S-0,0.10583196435830397
f-link-Z-2,0.10240713694019768
f-link-Z-0,0.09555220019656013
mean_displacement_A,0.09422607219295988
f-link-S-2,0.0932972135258187
f-link-Z-1,0.09327790835255588
max_displacement_A,0.09063855663884351
