feature,importance
f-sbu-S-0,0.11310021733777126
D_mc-chi-2,0.10802770866568612
D_mc-chi-3,0.10652300680916015
f-link-S-0,0.10311630041187977
cell_00,0.10035353075407275
f-link-Z-2,0.09841545010173171
VF,0.09699940723230167
f-link-chi-0,0.09442040874127755
f-link-Z-1,0.09120832012499627
f-link-Z-0,0.08783564982112259
